Driverid (Truck Mileage),Rdate,Truckid (Truck Mileage),Gas,Miles,Mpg
A64,jan13,A64,1568,8993,5.735331633
A64,dec12,A64,2745,13851,5.045901639
A64,nov12,A64,1980,10306,5.205050505
A64,oct12,A64,2373,11802,4.973451327
A64,sep12,A64,2232,11120,4.982078853
A64,aug12,A64,3047,13036,4.278306531
A64,jul12,A64,2552,13412,5.255485893
A64,jun12,A64,2716,11779,4.336892489
A64,may12,A64,1836,10329,5.625816993
A64,apr12,A64,1907,8573,4.495542737
A64,mar12,A64,2271,10202,4.492294144
A64,feb12,A64,2653,14491,5.462118357
A64,jan12,A64,1691,8378,4.954464814
A64,dec11,A64,2162,10990,5.083256244
A64,nov11,A64,2499,12199,4.881552621
A64,oct11,A64,2758,11364,4.120377085
A64,sep11,A64,3053,14277,4.676383885
A64,aug11,A64,2953,13728,4.648831697
A64,jul11,A64,2725,12433,4.562568807
A64,jun11,A64,2526,9937,3.933887569
A64,may11,A64,2526,12488,4.943784640
A64,apr11,A64,2526,11540,4.568487728
A64,mar11,A64,2526,12662,5.012668250
A64,feb11,A64,2526,9735,3.853919240
A64,jan11,A64,2526,11898,4.710213777
A64,dec10,A64,2526,13313,5.270387965
A64,nov10,A64,2526,11086,4.388756928
A64,oct10,A64,2526,13125,5.195961995
A64,sep10,A64,2526,12742,5.044338876
A64,aug10,A64,2526,13532,5.357086302
A64,jul10,A64,2526,15154,5.999208234
A64,jun10,A64,2526,12625,4.998020586
A64,may10,A64,2526,12742,5.044338876
A64,apr10,A64,2526,13148,5.205067300
A64,mar10,A64,2526,11002,4.355502771
A64,feb10,A64,2526,10174,4.027711797
A64,jan10,A64,2526,9837,3.894299287
A64,dec09,A64,2526,13948,5.521773555
A64,nov09,A64,2526,10650,4.216152019
A64,oct09,A64,2526,12527,4.959224070
A64,sep09,A64,2526,12892,5.103721298
A64,aug09,A64,2526,11090,4.390340459
A64,jul09,A64,2526,9299,3.681314331
A64,jun09,A64,2526,14491,5.736737926
A64,may09,A64,2526,12554,4.969912906
A64,apr09,A64,2526,9901,3.919635788
A64,mar09,A64,2526,12368,4.896278702
A64,feb09,A64,2526,15064,5.963578781
A64,jan09,A64,2526,12261,4.853919240
A65,jun13,A65,2997,14214,4.742742743
A65,may13,A65,1864,10912,5.854077253
A65,apr13,A65,2454,11501,4.686634067
A65,mar13,A65,2700,11506,4.261481481
A65,feb13,A65,2228,11595,5.204219031
A65,jan13,A65,2057,10240,4.978123481
A65,dec12,A65,2943,14308,4.861705742
A65,nov12,A65,2091,11027,5.273553324
A65,oct12,A65,2589,12562,4.852066435
A65,sep12,A65,2807,12623,4.496971856
A65,aug12,A65,3075,12535,4.076422764
A65,jul12,A65,2925,15191,5.193504274
A65,jun12,A65,1848,9533,5.158549784
A65,may12,A65,2111,8921,4.225959261
A65,apr12,A65,2870,14224,4.956097561
A65,mar12,A65,1774,8842,4.984216460
A65,feb12,A65,1639,8917,5.440512508
A65,jan12,A65,1932,9882,5.114906832
A65,dec11,A65,3060,14345,4.687908497
A65,nov11,A65,2314,12090,5.224719101
A65,oct11,A65,2595,13171,5.075529865
A65,sep11,A65,2836,13852,4.884344147
A65,aug11,A65,3558,15430,4.336706015
A65,jul11,A65,2391,11420,4.776244249
A65,jun11,A65,2844,9914,3.485935302
A65,may11,A65,2844,12359,4.345639944
A65,apr11,A65,2844,12201,4.290084388
A65,mar11,A65,2844,11289,3.969409283
A65,feb11,A65,2844,13841,4.866736990
A65,jan11,A65,2844,9481,3.333684951
A65,dec10,A65,2844,11796,4.147679325
A65,nov10,A65,2844,9967,3.504571027
A65,oct10,A65,2844,13534,4.758790436
A65,sep10,A65,2844,9664,3.398030942
A65,aug10,A65,2844,11553,4.062236287
A65,jul10,A65,2844,10232,3.597749648
A65,jun10,A65,2844,10959,3.853375527
A65,may10,A65,2844,13482,4.740506329
A65,apr10,A65,2844,13002,4.571729958
A65,mar10,A65,2844,11714,4.118846695
A65,feb10,A65,2844,12792,4.497890295
A65,jan10,A65,2844,9464,3.327707454
A65,dec09,A65,2844,13436,4.724331927
A65,nov09,A65,2844,15225,5.353375527
A65,oct09,A65,2844,9897,3.479957806
A65,sep09,A65,2844,15294,5.377637131
A65,aug09,A65,2844,15372,5.405063291
A65,jul09,A65,2844,11615,4.084036568
A65,jun09,A65,2844,15373,5.405414909
A65,may09,A65,2844,13573,4.772503516
A65,apr09,A65,2844,13018,4.577355837
A65,mar09,A65,2844,10937,3.845639944
A65,feb09,A65,2844,15309,5.382911392
A65,jan09,A65,2844,13779,4.844936709
A66,jun13,A66,2718,12719,4.679543782
A66,may13,A66,2159,10120,4.687355257
A66,apr13,A66,2331,11608,4.979836980
A66,mar13,A66,1984,10458,5.271169355
A66,feb13,A66,2160,11718,5.425
A66,jan13,A66,1673,8952,5.350866707
A66,dec12,A66,3654,15176,4.153256705
A66,nov12,A66,1894,10195,5.382787751
A66,oct12,A66,2554,13011,5.094361785
A66,sep12,A66,2990,13960,4.668896321
A66,aug12,A66,2310,12550,5.432900433
A66,jul12,A66,1756,9062,5.160592255
A66,jun12,A66,1822,9981,5.478046103
A66,may12,A66,2613,13390,5.124378109
A66,apr12,A66,2049,10369,5.060517326
A66,mar12,A66,2673,13501,5.050879162
A66,feb12,A66,2675,13311,4.976074766
A66,jan12,A66,2090,10940,5.234449761
A66,dec11,A66,1914,9780,5.109717868
A66,nov11,A66,1993,9692,4.863020572
A66,oct11,A66,2490,14119,5.670281124
A66,sep11,A66,2969,13949,4.698214887
A66,aug11,A66,2633,13913,5.284086593
A66,jul11,A66,3046,14661,4.813197636
A66,jun11,A66,2181,12906,5.917469051
A66,may11,A66,2181,10429,4.781751490
A66,apr11,A66,2181,14278,6.546538285
A66,mar11,A66,2181,15622,7.162769372
A66,feb11,A66,2181,11065,5.073360844
A66,jan11,A66,2181,13572,6.222833563
A66,dec10,A66,2181,15027,6.889958735
A66,nov10,A66,2181,15272,7.002292526
A66,oct10,A66,2181,11603,5.320036680
A66,sep10,A66,2181,10814,4.958276020
A66,aug10,A66,2181,10756,4.931682714
A66,jul10,A66,2181,14247,6.532324622
A66,jun10,A66,2181,12406,5.688216414
A66,may10,A66,2181,12136,5.564419991
A66,apr10,A66,2181,12124,5.558917928
A66,mar10,A66,2181,10545,4.834938102
A66,feb10,A66,2181,10194,4.674002751
A66,jan10,A66,2181,11358,5.207702889
A66,dec09,A66,2181,14579,6.684548372
A66,nov09,A66,2181,14063,6.447959652
A66,oct09,A66,2181,9327,4.276478680
A66,sep09,A66,2181,15091,6.919303072
A66,aug09,A66,2181,9365,4.293901880
A66,jul09,A66,2181,10169,4.662540119
A66,jun09,A66,2181,13218,6.060522696
A66,may09,A66,2181,10751,4.929390188
A66,apr09,A66,2181,13957,6.399358093
A66,mar09,A66,2181,9959,4.566254012
A66,feb09,A66,2181,14330,6.570380559
A66,jan09,A66,2181,14115,6.471801926
A67,jun13,A67,2460,12458,5.064227642
A67,may13,A67,1884,10230,5.429936306
A67,apr13,A67,2161,10443,4.832484961
A67,mar13,A67,2824,12740,4.511331445
A67,feb13,A67,1975,8927,4.52
A67,jan13,A67,2488,13632,5.479099678
A67,dec12,A67,1898,9894,5.212855638
A67,nov12,A67,2379,11372,4.780159731
A67,oct12,A67,2506,13197,5.266161213
A67,sep12,A67,2186,10528,4.816102470
A67,aug12,A67,1678,9783,5.830154946
A67,jul12,A67,2498,11800,4.723779023
A67,jun12,A67,3016,13444,4.457559682
A67,may12,A67,2107,10738,5.096345515
A67,apr12,A67,1997,10707,5.361542313
A67,mar12,A67,2802,13513,4.822626695
A67,feb12,A67,2480,11680,4.709677419
A67,jan12,A67,1865,9689,5.195174263
A67,dec11,A67,2554,11274,4.414252153
A67,nov11,A67,2494,13410,5.376904571
A67,oct11,A67,3112,15044,4.834190231
A67,sep11,A67,3088,15263,4.942681347
A67,aug11,A67,2013,10682,5.306507700
A67,jul11,A67,2618,12656,4.834224599
A67,jun11,A67,1934,9500,4.912099276
A67,may11,A67,1934,14003,7.240434333
A67,apr11,A67,1934,11165,5.773009307
A67,mar11,A67,1934,12318,6.369183040
A67,feb11,A67,1934,15321,7.921923475
A67,jan11,A67,1934,11183,5.782316443
A67,dec10,A67,1934,10870,5.620475698
A67,nov10,A67,1934,15739,8.138055843
A67,oct10,A67,1934,12385,6.403826267
A67,sep10,A67,1934,14252,7.369183040
A67,aug10,A67,1934,10910,5.641158221
A67,jul10,A67,1934,11030,5.703205791
A67,jun10,A67,1934,11216,5.799379524
A67,may10,A67,1934,10269,5.309720786
A67,apr10,A67,1934,12340,6.380558428
A67,mar10,A67,1934,15083,7.798862461
A67,feb10,A67,1934,9133,4.722337125
A67,jan10,A67,1934,10021,5.181489142
A67,dec09,A67,1934,13759,7.114270941
A67,nov09,A67,1934,12425,6.424508790
A67,oct09,A67,1934,11650,6.023784902
A67,sep09,A67,1934,11438,5.914167528
A67,aug09,A67,1934,10586,5.473629783
A67,jul09,A67,1934,13466,6.962771458
A67,jun09,A67,1934,11897,6.151499483
A67,may09,A67,1934,12919,6.679937952
A67,apr09,A67,1934,13843,7.157704240
A67,mar09,A67,1934,11285,5.835056877
A67,feb09,A67,1934,11117,5.748190279
A67,jan09,A67,1934,13707,7.087383661
A68,jun13,A68,2164,11411,5.273105360
A68,may13,A68,2773,14098,5.084024522
A68,apr13,A68,2139,9503,4.442730248
A68,mar13,A68,2820,13781,4.886879433
A68,feb13,A68,3125,13126,4.20032
A68,jan13,A68,2683,13550,5.050316810
A68,dec12,A68,2348,10029,4.271294719
A68,nov12,A68,2929,14618,4.990781837
A68,oct12,A68,2616,13024,4.978593272
A68,sep12,A68,2413,13591,5.632407791
A68,aug12,A68,2959,13586,4.591416019
A68,jul12,A68,2856,14001,4.902310924
A68,jun12,A68,2671,14155,5.299513291
A68,may12,A68,2214,11190,5.054200542
A68,apr12,A68,2294,12237,5.334350480
A68,mar12,A68,2970,14041,4.727609428
A68,feb12,A68,2298,11731,5.104873803
A68,jan12,A68,2472,11589,4.688106796
A68,dec11,A68,2906,14470,4.979353063
A68,nov11,A68,2418,11096,4.588916460
A68,oct11,A68,2692,13453,4.997399703
A68,sep11,A68,2257,11434,5.066016837
A68,aug11,A68,2427,11972,4.932838896
A68,jul11,A68,1942,10110,5.205973223
A68,jun11,A68,2254,10901,4.836291038
A68,may11,A68,2254,14375,6.377551020
A68,apr11,A68,2254,10462,4.641526176
A68,mar11,A68,2254,13138,5.828748891
A68,feb11,A68,2254,14668,6.507542147
A68,jan11,A68,2254,13467,5.974711624
A68,dec10,A68,2254,14432,6.402839397
A68,nov10,A68,2254,13951,6.189440994
A68,oct10,A68,2254,14812,6.571428571
A68,sep10,A68,2254,11642,5.165039929
A68,aug10,A68,2254,12234,5.427684117
A68,jul10,A68,2254,11269,4.999556344
A68,jun10,A68,2254,15197,6.742236025
A68,may10,A68,2254,13049,5.789263531
A68,apr10,A68,2254,9584,4.251996451
A68,mar10,A68,2254,10156,4.505767524
A68,feb10,A68,2254,12545,5.565661047
A68,jan10,A68,2254,12230,5.425909494
A68,dec09,A68,2254,11691,5.186779059
A68,nov09,A68,2254,10864,4.819875776
A68,oct09,A68,2254,12207,5.415705413
A68,sep09,A68,2254,10474,4.646850044
A68,aug09,A68,2254,10316,4.576752440
A68,jul09,A68,2254,12873,5.711180124
A68,jun09,A68,2254,9396,4.168589175
A68,may09,A68,2254,13061,5.794587400
A68,apr09,A68,2254,15198,6.742679681
A68,mar09,A68,2254,13310,5.905057675
A68,feb09,A68,2254,10400,4.614019521
A68,jan09,A68,2254,12391,5.497338066
A69,jun13,A69,2231,12165,5.452711788
A69,may13,A69,2393,10882,4.547430004
A69,apr13,A69,2127,11019,5.180535966
A69,mar13,A69,2392,12101,5.058946488
A69,feb13,A69,2452,11111,4.531402936
A69,jan13,A69,2631,12014,4.566324591
A69,dec12,A69,1721,8813,5.120859965
A69,nov12,A69,1942,8389,4.319773429
A69,oct12,A69,2526,12859,5.090657165
A69,sep12,A69,1987,9986,5.025666834
A69,aug12,A69,2244,9722,4.332442068
A69,jul12,A69,2508,12757,5.086523126
A69,jun12,A69,2447,13220,5.402533715
A69,may12,A69,2334,12428,5.324764353
A69,apr12,A69,2374,11865,4.997893850
A69,mar12,A69,2540,11632,4.579527559
A69,feb12,A69,2211,12409,5.612392583
A69,jan12,A69,2290,11810,5.157205240
A69,dec11,A69,2095,11513,5.495465394
A69,nov11,A69,2356,10571,4.486842105
A69,oct11,A69,1762,8318,4.720771850
A69,sep11,A69,2395,12502,5.220041754
A69,aug11,A69,2432,12403,5.099917763
A69,jul11,A69,2361,11408,4.831850911
A69,jun11,A69,2066,9530,4.612778316
A69,may11,A69,2066,12959,6.272507260
A69,apr11,A69,2066,12652,6.123910939
A69,mar11,A69,2066,14190,6.868344627
A69,feb11,A69,2066,11941,5.779767667
A69,jan11,A69,2066,13932,6.743465634
A69,dec10,A69,2066,10566,5.114230397
A69,nov10,A69,2066,14349,6.945304937
A69,oct10,A69,2066,11216,5.428848015
A69,sep10,A69,2066,8598,4.161665053
A69,aug10,A69,2066,9940,4.811229429
A69,jul10,A69,2066,10490,5.077444337
A69,jun10,A69,2066,15398,7.453049371
A69,may10,A69,2066,8576,4.151016457
A69,apr10,A69,2066,14391,6.965634076
A69,mar10,A69,2066,13903,6.729428848
A69,feb10,A69,2066,9261,4.482575024
A69,jan10,A69,2066,13843,6.700387222
A69,dec09,A69,2066,12726,6.159728945
A69,nov09,A69,2066,11104,5.374636980
A69,oct09,A69,2066,14651,7.091481123
A69,sep09,A69,2066,13493,6.530977735
A69,aug09,A69,2066,14906,7.214908035
A69,jul09,A69,2066,10425,5.045982575
A69,jun09,A69,2066,9522,4.608906099
A69,may09,A69,2066,13352,6.462729913
A69,apr09,A69,2066,14388,6.964181994
A69,mar09,A69,2066,8736,4.228460794
A69,feb09,A69,2066,14033,6.792352372
A69,jan09,A69,2066,12155,5.883349468
A70,jun13,A70,2665,13148,4.933583490
A70,may13,A70,3039,13710,4.511352419
A70,apr13,A70,2266,11426,5.042365402
A70,mar13,A70,1997,10773,5.394591888
A70,feb13,A70,2097,11701,5.579876013
A70,jan13,A70,2773,13249,4.777857916
A70,dec12,A70,1812,10367,5.721302428
A70,nov12,A70,1996,11379,5.700901804
A70,oct12,A70,2590,13379,5.165637066
A70,sep12,A70,1821,10349,5.683141131
A70,aug12,A70,1688,9048,5.360189573
A70,jul12,A70,2134,9441,4.424086223
A70,jun12,A70,2974,12832,4.314727640
A70,may12,A70,2665,13080,4.908067542
A70,apr12,A70,2515,13044,5.186481113
A70,mar12,A70,2335,12408,5.313918630
A70,feb12,A70,2398,11877,4.952877398
A70,jan12,A70,3244,13856,4.271270037
A70,dec11,A70,3310,14894,4.499697885
A70,nov11,A70,3092,14728,4.763260026
A70,oct11,A70,1926,9116,4.733125649
A70,sep11,A70,2469,11803,4.780477926
A70,aug11,A70,2958,13562,4.584854632
A70,jul11,A70,2099,10669,5.082896617
A70,jun11,A70,2306,9184,3.982653946
A70,may11,A70,2306,14149,6.135732871
A70,apr11,A70,2306,12751,5.529488291
A70,mar11,A70,2306,12070,5.234171726
A70,feb11,A70,2306,9050,3.924544666
A70,jan11,A70,2306,15278,6.625325239
A70,dec10,A70,2306,14470,6.274934952
A70,nov10,A70,2306,12877,5.584128361
A70,oct10,A70,2306,10899,4.726366002
A70,sep10,A70,2306,9500,4.119687771
A70,aug10,A70,2306,11094,4.810928014
A70,jul10,A70,2306,14071,6.101908066
A70,jun10,A70,2306,11244,4.875975716
A70,may10,A70,2306,10963,4.754119688
A70,apr10,A70,2306,15806,6.854293148
A70,mar10,A70,2306,11969,5.190372940
A70,feb10,A70,2306,10937,4.742844753
A70,jan10,A70,2306,13786,5.978317433
A70,dec09,A70,2306,12749,5.528620989
A70,nov09,A70,2306,8672,3.760624458
A70,oct09,A70,2306,10517,4.560711188
A70,sep09,A70,2306,12577,5.454032958
A70,aug09,A70,2306,9151,3.968343452
A70,jul09,A70,2306,10644,4.615784909
A70,jun09,A70,2306,11437,4.959670425
A70,may09,A70,2306,11255,4.880745880
A70,apr09,A70,2306,12746,5.527320035
A70,mar09,A70,2306,8218,3.563746748
A70,feb09,A70,2306,8840,3.833477884
A70,jan09,A70,2306,10043,4.355160451
A71,jun13,A71,2239,11371,5.078606521
A71,may13,A71,2553,13463,5.273403839
A71,apr13,A71,3102,15145,4.882333978
A71,mar13,A71,3004,14765,4.915113182
A71,feb13,A71,3123,14529,4.652257445
A71,jan13,A71,2726,11500,4.218635363
A71,dec12,A71,2538,13675,5.388100867
A71,nov12,A71,1951,9750,4.997437212
A71,oct12,A71,1946,10024,5.151079137
A71,sep12,A71,1708,8784,5.142857143
A71,aug12,A71,3197,14932,4.670628714
A71,jul12,A71,2464,13916,5.647727273
A71,jun12,A71,2596,12597,4.852465331
A71,may12,A71,2713,12293,4.531146332
A71,apr12,A71,2099,10274,4.894711768
A71,mar12,A71,2614,13146,5.029074216
A71,feb12,A71,2552,10569,4.141457680
A71,jan12,A71,2545,13687,5.377996071
A71,dec11,A71,2852,14369,5.038218794
A71,nov11,A71,1864,10476,5.620171674
A71,oct11,A71,3025,13428,4.439008264
A71,sep11,A71,3149,12833,4.075261988
A71,aug11,A71,2875,13351,4.643826087
A71,jul11,A71,1825,9074,4.972054795
A71,jun11,A71,2840,12512,4.405633803
A71,may11,A71,2840,11944,4.205633803
A71,apr11,A71,2840,12028,4.235211268
A71,mar11,A71,2840,13413,4.722887324
A71,feb11,A71,2840,10400,3.661971831
A71,jan11,A71,2840,15427,5.432042254
A71,dec10,A71,2840,9774,3.441549296
A71,nov10,A71,2840,14253,5.018661972
A71,oct10,A71,2840,12637,4.449647887
A71,sep10,A71,2840,11529,4.059507042
A71,aug10,A71,2840,15898,5.597887324
A71,jul10,A71,2840,10900,3.838028169
A71,jun10,A71,2840,15021,5.289084507
A71,may10,A71,2840,10320,3.633802817
A71,apr10,A71,2840,14205,5.001760563
A71,mar10,A71,2840,11848,4.171830986
A71,feb10,A71,2840,15267,5.375704225
A71,jan10,A71,2840,12396,4.364788732
A71,dec09,A71,2840,11510,4.052816901
A71,nov09,A71,2840,13883,4.888380282
A71,oct09,A71,2840,9737,3.428521127
A71,sep09,A71,2840,11762,4.141549296
A71,aug09,A71,2840,8722,3.071126761
A71,jul09,A71,2840,11693,4.117253521
A71,jun09,A71,2840,14021,4.936971831
A71,may09,A71,2840,15799,5.563028169
A71,apr09,A71,2840,14071,4.954577465
A71,mar09,A71,2840,12267,4.319366197
A71,feb09,A71,2840,10269,3.615845070
A71,jan09,A71,2840,10569,3.721478873
A72,jun13,A72,2118,9962,4.703493862
A72,may13,A72,2491,11097,4.454837415
A72,apr13,A72,1912,10102,5.283472803
A72,mar13,A72,1721,8826,5.128413713
A72,feb13,A72,2166,11744,5.421975993
A72,jan13,A72,2467,13781,5.586137009
A72,dec12,A72,1985,9796,4.935012594
A72,nov12,A72,2496,12223,4.897035256
A72,oct12,A72,2225,12105,5.440449438
A72,sep12,A72,2162,11743,5.431544866
A72,aug12,A72,2413,11523,4.775383340
A72,jul12,A72,1964,10246,5.216904277
A72,jun12,A72,3532,14902,4.219139298
A72,may12,A72,2932,13775,4.698158254
A72,apr12,A72,3373,15179,4.500148236
A72,mar12,A72,2310,10867,4.704329004
A72,feb12,A72,2286,10821,4.733595801
A72,jan12,A72,2948,12793,4.339552239
A72,dec11,A72,2370,13638,5.754430380
A72,nov11,A72,2837,12099,4.264716250
A72,oct11,A72,2203,11265,5.113481616
A72,sep11,A72,3557,15461,4.346640427
A72,aug11,A72,2767,13132,4.745934225
A72,jul11,A72,2912,14256,4.895604396
A72,jun11,A72,2465,10584,4.293711968
A72,may11,A72,2465,13389,5.431643002
A72,apr11,A72,2465,11931,4.840162272
A72,mar11,A72,2465,13914,5.644624746
A72,feb11,A72,2465,14726,5.974036511
A72,jan11,A72,2465,10725,4.350912779
A72,dec10,A72,2465,10106,4.099797160
A72,nov10,A72,2465,12837,5.207707911
A72,oct10,A72,2465,9232,3.745233266
A72,sep10,A72,2465,14433,5.855172414
A72,aug10,A72,2465,11697,4.745233266
A72,jul10,A72,2465,9057,3.674239351
A72,jun10,A72,2465,10231,4.150507099
A72,may10,A72,2465,13223,5.364300203
A72,apr10,A72,2465,11882,4.820283976
A72,mar10,A72,2465,8115,3.292089249
A72,feb10,A72,2465,9415,3.819472617
A72,jan10,A72,2465,9360,3.797160243
A72,dec09,A72,2465,11535,4.679513185
A72,nov09,A72,2465,13925,5.649087221
A72,oct09,A72,2465,12562,5.096146045
A72,sep09,A72,2465,11607,4.708722110
A72,aug09,A72,2465,13844,5.616227181
A72,jul09,A72,2465,14869,6.032048682
A72,jun09,A72,2465,10227,4.148884381
A72,may09,A72,2465,9745,3.953346856
A72,apr09,A72,2465,13464,5.462068966
A72,mar09,A72,2465,14347,5.820283976
A72,feb09,A72,2465,13047,5.292900609
A72,jan09,A72,2465,13049,5.293711968
A73,jun13,A73,3337,14103,4.226251124
A73,may13,A73,2893,13966,4.827514691
A73,apr13,A73,2560,12639,4.937109375
A73,mar13,A73,2038,11084,5.438665358
A73,feb13,A73,2586,14222,5.499613302
A73,jan13,A73,2379,11855,4.983186213
A73,dec12,A73,2670,13061,4.891760300
A73,nov12,A73,2649,13678,5.163457909
A73,oct12,A73,1683,9222,5.479500891
A73,sep12,A73,3308,14794,4.472188634
A73,aug12,A73,3200,15313,4.7853125
A73,jul12,A73,2053,10414,5.072576717
A73,jun12,A73,2703,12509,4.627820940
A73,may12,A73,1979,9980,5.042950985
A73,apr12,A73,2476,13010,5.254442649
A73,mar12,A73,2067,9829,4.755200774
A73,feb12,A73,1890,9955,5.267195767
A73,jan12,A73,2009,9116,4.537580886
A73,dec11,A73,2752,14443,5.248183140
A73,nov11,A73,2973,14561,4.897746384
A73,oct11,A73,2729,13693,5.017588860
A73,sep11,A73,2506,12228,4.879489226
A73,aug11,A73,3107,13105,4.217895076
A73,jul11,A73,2676,11242,4.201046338
A73,jun11,A73,2377,13937,5.863273033
A73,may11,A73,2377,11734,4.936474548
A73,apr11,A73,2377,10494,4.414808582
A73,mar11,A73,2377,14180,5.965502735
A73,feb11,A73,2377,11244,4.730332352
A73,jan11,A73,2377,10747,4.521245267
A73,dec10,A73,2377,12110,5.094657131
A73,nov10,A73,2377,13616,5.728228860
A73,oct10,A73,2377,10451,4.396718553
A73,sep10,A73,2377,13460,5.662599916
A73,aug10,A73,2377,8931,3.757257047
A73,jul10,A73,2377,14050,5.910811948
A73,jun10,A73,2377,8408,3.537231805
A73,may10,A73,2377,11787,4.958771561
A73,apr10,A73,2377,11745,4.941102230
A73,mar10,A73,2377,9655,4.061842659
A73,feb10,A73,2377,9169,3.857383256
A73,jan10,A73,2377,13173,5.541859487
A73,dec09,A73,2377,14719,6.192259150
A73,nov09,A73,2377,14175,5.963399243
A73,oct09,A73,2377,9808,4.126209508
A73,sep09,A73,2377,13561,5.705090450
A73,aug09,A73,2377,9424,3.964661338
A73,jul09,A73,2377,12639,5.317206563
A73,jun09,A73,2377,11959,5.031131679
A73,may09,A73,2377,9287,3.907025663
A73,apr09,A73,2377,8690,3.655868742
A73,mar09,A73,2377,10961,4.611274716
A73,feb09,A73,2377,10240,4.307951199
A73,jan09,A73,2377,9846,4.142196045
A74,jun13,A74,1971,10959,5.560121766
A74,may13,A74,3099,14214,4.586640852
A74,apr13,A74,1492,8566,5.741286863
A74,mar13,A74,2957,14616,4.942847481
A74,feb13,A74,2213,10409,4.703569815
A74,jan13,A74,2067,9610,4.649250121
A74,dec12,A74,2851,13387,4.695545423
A74,nov12,A74,2046,10461,5.112903226
A74,oct12,A74,2264,11325,5.002208481
A74,sep12,A74,2424,11282,4.654290429
A74,aug12,A74,2222,11670,5.252025203
A74,jul12,A74,2300,11355,4.936956522
A74,jun12,A74,2479,13048,5.263412666
A74,may12,A74,3302,14180,4.294367050
A74,apr12,A74,1797,8834,4.915971063
A74,mar12,A74,2584,13757,5.323916409
A74,feb12,A74,2376,12817,5.394360269
A74,jan12,A74,2150,9059,4.213488372
A74,dec11,A74,2096,11239,5.362118321
