City,Driverid (Geolocation),Event,State,Truckid (Geolocation),Event Ind,Idling Ind,Latitude,Longitude,Velocity
Bakersfield,A42,normal,California,A42,0,0,35.373292,-119.018712,18
Willits,A89,normal,California,A89,0,0,39.409608,-123.355566,55
La Palma,A64,normal,California,A64,0,0,33.846404,-118.046731,35
Stockton,A56,normal,California,A56,0,0,37.957702,-121.29078,48
Santa Rosa,A88,normal,California,A88,0,0,38.440467,-122.714431,57
Apple Valley,A18,lane departure,California,A18,1,0,34.500831,-117.185876,68
Apple Valley,A49,normal,California,A49,0,1,34.500831,-117.185876,0
Santa Rosa,A93,normal,California,A93,0,0,38.440467,-122.714431,32
Palo Cedro,A57,normal,California,A57,0,0,40.563763,-122.238892,15
Aptos,A23,normal,California,A23,0,0,36.977173,-121.899402,33
Fresno,A23,normal,California,A23,0,1,36.746842,-119.772587,0
Markleeville,A97,normal,California,A97,0,0,38.693723,-119.779683,51
Lodi,A90,normal,California,A90,0,0,38.130197,-121.272447,38
Santa Rosa,A74,normal,California,A74,0,0,38.440467,-122.714431,58
Santa Rosa,A1,normal,California,A1,0,0,38.440467,-122.714431,60
Arbuckle,A24,normal,California,A24,0,0,39.017396,-122.057748,45
Santa Rosa,A4,normal,California,A4,0,1,38.440467,-122.714431,0
Lodi,A63,normal,California,A63,0,0,38.130197,-121.272447,71
Rough and Ready,A100,normal,California,A100,0,0,39.230151,-121.136075,16
La Puente,A60,lane departure,California,A60,1,0,34.020011,-117.949508,41
Lodi,A94,normal,California,A94,0,1,38.130197,-121.272447,0
San Francisco,A22,normal,California,A22,0,0,37.77493,-122.419416,61
San Diego,A78,normal,California,A78,0,0,32.715329,-117.157255,22
Santa Rosa,A69,normal,California,A69,0,0,38.440467,-122.714431,70
Santa Maria,A85,normal,California,A85,0,0,34.953034,-120.435719,67
Ojai,A22,normal,California,A22,0,0,34.44805,-119.242889,55
Irvine,A2,normal,California,A2,0,1,33.683947,-117.794694,0
San Quentin,A95,normal,California,A95,0,1,37.941325,-122.484704,0
Willits,A30,lane departure,California,A30,1,1,39.409608,-123.355566,0
Aptos,A61,normal,California,A61,0,0,36.977173,-121.899402,64
Stockton,A86,normal,California,A86,0,1,37.957702,-121.29078,0
Willits,A86,normal,California,A86,0,0,39.409608,-123.355566,33
Oceano,A51,normal,California,A51,0,0,35.098865,-120.612393,15
Napa,A9,normal,California,A9,0,0,38.297538,-122.286865,35
Santa Rosa,A84,normal,California,A84,0,0,38.440467,-122.714431,71
Bakersfield,A100,normal,California,A100,0,0,35.373292,-119.018712,73
Lodi,A5,normal,California,A5,0,1,38.130197,-121.272447,0
Martinez,A7,lane departure,California,A7,1,0,38.019366,-122.134132,41
Santa Rosa,A36,normal,California,A36,0,1,38.440467,-122.714431,0
Modesto,A59,normal,California,A59,0,0,37.639097,-120.996878,47
Markleeville,A55,overspeed,California,A55,1,0,38.693723,-119.779683,79
Knights Landing,A15,normal,California,A15,0,1,38.799703,-121.720574,0
Apple Valley,A46,normal,California,A46,0,1,34.500831,-117.185876,0
La Palma,A86,normal,California,A86,0,0,33.846404,-118.046731,73
Stockton,A90,normal,California,A90,0,0,37.957702,-121.29078,60
Stockton,A72,normal,California,A72,0,0,37.957702,-121.29078,33
Bakersfield,A65,normal,California,A65,0,0,35.373292,-119.018712,47
Arbuckle,A17,normal,California,A17,0,0,39.017396,-122.057748,21
La Puente,A29,normal,California,A29,0,1,34.020011,-117.949508,0
Oceano,A97,normal,California,A97,0,0,35.098865,-120.612393,40
Willits,A31,normal,California,A31,0,0,39.409608,-123.355566,53
Holtville,A44,normal,California,A44,0,0,32.811161,-115.380264,60
Santa Rosa,A88,normal,California,A88,0,1,38.440467,-122.714431,0
Glen Ellen,A79,normal,California,A79,0,1,38.36408,-122.524149,0
Markleeville,A70,normal,California,A70,0,1,38.693723,-119.779683,0
Occidental,A77,normal,California,A77,0,0,38.40765,-122.947713,29
Antelope,A16,normal,California,A16,0,0,38.716687,-121.364422,15
Stockton,A95,normal,California,A95,0,0,37.957702,-121.29078,27
Homeland,A41,unsafe following distance,California,A41,1,1,33.743076,-117.109197,0
Rough and Ready,A23,normal,California,A23,0,0,39.230151,-121.136075,69
Redding,A3,normal,California,A3,0,0,40.58654,-122.391675,54
Willits,A23,normal,California,A23,0,0,39.409608,-123.355566,34
Kneeland,A37,normal,California,A37,0,0,40.761243,-123.994778,20
Stockton,A91,normal,California,A91,0,0,37.957702,-121.29078,32
La Quinta,A11,normal,California,A11,0,0,33.663357,-116.310009,28
Klamath,A40,normal,California,A40,0,0,41.526509,-124.038407,26
Santa Rosa,A73,normal,California,A73,0,0,38.440467,-122.714431,17
Occidental,A96,normal,California,A96,0,0,38.40765,-122.947713,30
Knights Landing,A34,normal,California,A34,0,0,38.799703,-121.720574,66
Oceano,A1,normal,California,A1,0,0,35.098865,-120.612393,53
Santa Monica,A55,normal,California,A55,0,0,34.019454,-118.491191,43
La Puente,A33,normal,California,A33,0,0,34.020011,-117.949508,37
Arbuckle,A89,normal,California,A89,0,0,39.017396,-122.057748,20
Irvine,A36,normal,California,A36,0,0,33.683947,-117.794694,65
Apple Valley,A68,normal,California,A68,0,0,34.500831,-117.185876,54
La Puente,A64,normal,California,A64,0,1,34.020011,-117.949508,0
Willits,A61,normal,California,A61,0,0,39.409608,-123.355566,22
Arbuckle,A24,normal,California,A24,0,1,39.017396,-122.057748,0
San Diego,A86,normal,California,A86,0,1,32.715329,-117.157255,0
Knights Landing,A42,normal,California,A42,0,1,38.799703,-121.720574,0
Santa Rosa,A31,normal,California,A31,0,0,38.440467,-122.714431,34
Aptos,A74,normal,California,A74,0,1,36.977173,-121.899402,0
Stockton,A59,normal,California,A59,0,0,37.957702,-121.29078,45
Santa Rosa,A57,normal,California,A57,0,1,38.440467,-122.714431,0
Santa Rosa,A78,normal,California,A78,0,0,38.440467,-122.714431,74
Santa Rosa,A80,normal,California,A80,0,1,38.440467,-122.714431,0
Irvine,A71,normal,California,A71,0,0,33.683947,-117.794694,37
Klamath,A59,normal,California,A59,0,0,41.526509,-124.038407,26
Fresno,A73,overspeed,California,A73,1,0,36.746842,-119.772587,88
Palo Alto,A6,normal,California,A6,0,0,37.441883,-122.143019,41
Irvine,A71,normal,California,A71,0,0,33.683947,-117.794694,45
Santa Monica,A86,normal,California,A86,0,0,34.019454,-118.491191,62
Antelope,A8,normal,California,A8,0,0,38.716687,-121.364422,74
Napa,A78,unsafe following distance,California,A78,1,1,38.297538,-122.286865,0
Santa Rosa,A41,normal,California,A41,0,0,38.440467,-122.714431,31
Knightsen,A8,normal,California,A8,0,0,37.968812,-121.668008,34
Jacumba,A71,normal,California,A71,0,0,32.61768,-116.187424,75
La Puente,A10,normal,California,A10,0,1,34.020011,-117.949508,0
Jacumba,A52,normal,California,A52,0,1,32.61768,-116.187424,0
San Diego,A50,normal,California,A50,0,0,32.715329,-117.157255,19
Oceanside,A48,normal,California,A48,0,0,33.19587,-117.379483,68
Willits,A54,normal,California,A54,0,0,39.409608,-123.355566,43
Bakersfield,A4,normal,California,A4,0,0,35.373292,-119.018712,32
Willits,A15,normal,California,A15,0,0,39.409608,-123.355566,49
Knightsen,A12,normal,California,A12,0,1,37.968812,-121.668008,0
Santa Rosa,A85,normal,California,A85,0,0,38.440467,-122.714431,56
Isleton,A72,normal,California,A72,0,0,38.161861,-121.611621,63
Lodi,A13,normal,California,A13,0,0,38.130197,-121.272447,20
San Francisco,A81,normal,California,A81,0,1,37.77493,-122.419416,0
Occidental,A77,normal,California,A77,0,0,38.40765,-122.947713,26
San Dimas,A1,normal,California,A1,0,1,34.106676,-117.806726,0
Arbuckle,A44,normal,California,A44,0,0,39.017396,-122.057748,68
Palo Cedro,A80,normal,California,A80,0,0,40.563763,-122.238892,68
San Francisco,A12,normal,California,A12,0,0,37.77493,-122.419416,35
Apple Valley,A95,normal,California,A95,0,0,34.500831,-117.185876,26
Markleeville,A20,normal,California,A20,0,0,38.693723,-119.779683,73
Occidental,A27,normal,California,A27,0,0,38.40765,-122.947713,39
Aptos,A15,normal,California,A15,0,0,36.977173,-121.899402,45
San Fernando,A80,normal,California,A80,0,1,36.471865,-6.196595,0
Jacumba,A90,normal,California,A90,0,0,32.61768,-116.187424,70
Napa,A36,normal,California,A36,0,0,38.297538,-122.286865,33
Glendora,A27,normal,California,A27,0,0,34.136119,-117.865339,17
Santa Paula,A14,normal,California,A14,0,0,34.354166,-119.059271,58
Isleton,A49,normal,California,A49,0,1,38.161861,-121.611621,0
Willits,A15,normal,California,A15,0,0,39.409608,-123.355566,31
Lodi,A1,normal,California,A1,0,0,38.130197,-121.272447,65
Santa Rosa,A68,normal,California,A68,0,0,38.440467,-122.714431,31
Gilroy,A74,unsafe following distance,California,A74,1,0,37.005782,-121.568275,69
Stockton,A48,normal,California,A48,0,1,37.957702,-121.29078,0
Santa Rosa,A38,normal,California,A38,0,0,38.440467,-122.714431,22
Antelope,A35,normal,California,A35,0,1,38.716687,-121.364422,0
Palo Cedro,A65,normal,California,A65,0,1,40.563763,-122.238892,0
Willits,A3,normal,California,A3,0,1,39.409608,-123.355566,0
Cloverdale,A98,normal,California,A98,0,0,38.805462,-123.017223,39
San Diego,A97,normal,California,A97,0,0,32.715329,-117.157255,36
Homeland,A49,normal,California,A49,0,1,33.743076,-117.109197,0
Santa Rosa,A57,normal,California,A57,0,0,38.440467,-122.714431,20
Irvine,A86,normal,California,A86,0,0,33.683947,-117.794694,58
Holtville,A21,normal,California,A21,0,0,32.811161,-115.380264,40
Stockton,A36,normal,California,A36,0,0,37.957702,-121.29078,28
Stockton,A36,normal,California,A36,0,0,37.957702,-121.29078,68
La Palma,A87,lane departure,California,A87,1,0,33.846404,-118.046731,24
Antelope,A20,normal,California,A20,0,1,38.716687,-121.364422,0
Santa Rosa,A92,normal,California,A92,0,0,38.440467,-122.714431,64
Homeland,A72,normal,California,A72,0,1,33.743076,-117.109197,0
Santa Rosa,A73,normal,California,A73,0,1,38.440467,-122.714431,0
Santa Rosa,A49,normal,California,A49,0,0,38.440467,-122.714431,24
Cloverdale,A52,normal,California,A52,0,0,38.805462,-123.017223,67
Santa Rosa,A4,normal,California,A4,0,0,38.440467,-122.714431,41
Stockton,A71,normal,California,A71,0,1,37.957702,-121.29078,0
Palo Cedro,A7,normal,California,A7,0,0,40.563763,-122.238892,47
Santa Paula,A83,normal,California,A83,0,0,34.354166,-119.059271,69
Bakersfield,A15,normal,California,A15,0,1,35.373292,-119.018712,0
Antelope,A16,normal,California,A16,0,0,38.716687,-121.364422,46
Hollister,A39,normal,California,A39,0,0,36.852455,-121.401602,44
Arbuckle,A90,normal,California,A90,0,0,39.017396,-122.057748,30
San Fernando,A98,normal,California,A98,0,1,36.471865,-6.196595,0
San Francisco,A62,normal,California,A62,0,1,37.77493,-122.419416,0
Palo Cedro,A84,normal,California,A84,0,0,40.563763,-122.238892,29
Willits,A27,normal,California,A27,0,0,39.409608,-123.355566,71
Lodi,A40,normal,California,A40,0,1,38.130197,-121.272447,0
San Pablo,A31,normal,California,A31,0,0,37.962146,-122.345526,31
Aptos,A47,normal,California,A47,0,0,36.977173,-121.899402,17
Arbuckle,A47,normal,California,A47,0,0,39.017396,-122.057748,62
San Diego,A65,normal,California,A65,0,1,32.715329,-117.157255,0
San Dimas,A74,normal,California,A74,0,0,34.106676,-117.806726,19
Willits,A81,normal,California,A81,0,1,39.409608,-123.355566,0
San Quentin,A52,normal,California,A52,0,0,37.941325,-122.484704,21
Martinez,A95,normal,California,A95,0,0,38.019366,-122.134132,54
San Dimas,A78,normal,California,A78,0,0,34.106676,-117.806726,37
Willits,A42,unsafe following distance,California,A42,1,0,39.409608,-123.355566,21
Santa Paula,A41,normal,California,A41,0,0,34.354166,-119.059271,28
San Dimas,A93,normal,California,A93,0,0,34.106676,-117.806726,36
Arbuckle,A70,normal,California,A70,0,0,39.017396,-122.057748,40
Markleeville,A66,normal,California,A66,0,0,38.693723,-119.779683,45
Aptos,A20,normal,California,A20,0,0,36.977173,-121.899402,19
Holtville,A25,normal,California,A25,0,0,32.811161,-115.380264,37
Santa Rosa,A24,normal,California,A24,0,0,38.440467,-122.714431,31
Holtville,A75,normal,California,A75,0,1,32.811161,-115.380264,0
Santa Maria,A85,normal,California,A85,0,0,34.953034,-120.435719,40
Cloverdale,A25,unsafe following distance,California,A25,1,1,38.805462,-123.017223,0
Santa Rosa,A3,overspeed,California,A3,1,0,38.440467,-122.714431,89
Aptos,A57,normal,California,A57,0,0,36.977173,-121.899402,74
Santa Rosa,A46,normal,California,A46,0,1,38.440467,-122.714431,0
Modesto,A93,normal,California,A93,0,1,37.639097,-120.996878,0
Arbuckle,A25,normal,California,A25,0,0,39.017396,-122.057748,22
Santa Rosa,A99,normal,California,A99,0,1,38.440467,-122.714431,0
Glendora,A77,normal,California,A77,0,1,34.136119,-117.865339,0
Aptos,A100,normal,California,A100,0,0,36.977173,-121.899402,33
Willits,A37,normal,California,A37,0,0,39.409608,-123.355566,47
Apple Valley,A22,normal,California,A22,0,0,34.500831,-117.185876,15
La Palma,A28,normal,California,A28,0,0,33.846404,-118.046731,27
Palmdale,A28,normal,California,A28,0,0,34.579434,-118.116461,33
Isleton,A30,normal,California,A30,0,0,38.161861,-121.611621,16
Stockton,A10,normal,California,A10,0,0,37.957702,-121.29078,22
Stockton,A94,normal,California,A94,0,1,37.957702,-121.29078,0
Willits,A12,normal,California,A12,0,0,39.409608,-123.355566,17
Santa Rosa,A45,normal,California,A45,0,0,38.440467,-122.714431,68
Aptos,A89,normal,California,A89,0,1,36.977173,-121.899402,0
San Diego,A32,normal,California,A32,0,0,32.715329,-117.157255,54
Palo Alto,A79,normal,California,A79,0,0,37.441883,-122.143019,74
Apple Valley,A49,normal,California,A49,0,0,34.500831,-117.185876,39
Roseville,A2,normal,California,A2,0,0,38.752124,-121.288006,29
Napa,A55,normal,California,A55,0,0,38.297538,-122.286865,37
Palmdale,A32,normal,California,A32,0,0,34.579434,-118.116461,19
Apple Valley,A69,normal,California,A69,0,0,34.500831,-117.185876,53
Modesto,A97,lane departure,California,A97,0,0,37.639097,-120.996878,62
Santa Rosa,A66,normal,California,A66,0,1,38.440467,-122.714431,0
Antelope,A43,normal,California,A43,0,1,38.716687,-121.364422,0
San Pablo,A12,normal,California,A12,0,0,37.962146,-122.345526,43
Santa Rosa,A89,normal,California,A89,0,0,38.440467,-122.714431,37
Apple Valley,A73,normal,California,A73,0,1,34.500831,-117.185876,0
Isleton,A80,normal,California,A80,0,0,38.161861,-121.611621,63
La Palma,A87,normal,California,A87,0,0,33.846404,-118.046731,31
San Francisco,A58,normal,California,A58,0,0,37.77493,-122.419416,39
Holtville,A21,normal,California,A21,0,1,32.811161,-115.380264,0
Santa Rosa,A42,normal,California,A42,0,1,38.440467,-122.714431,0
Arbuckle,A48,normal,California,A48,0,0,39.017396,-122.057748,26
San Dimas,A79,normal,California,A79,0,1,34.106676,-117.806726,0
Palmdale,A9,normal,California,A9,0,0,34.579434,-118.116461,75
Willits,A18,normal,California,A18,0,0,39.409608,-123.355566,55
Markleeville,A55,normal,California,A55,0,0,38.693723,-119.779683,23
La Palma,A45,normal,California,A45,0,1,33.846404,-118.046731,0
Napa,A47,normal,California,A47,0,1,38.297538,-122.286865,0
Santa Rosa,A91,normal,California,A91,0,0,38.440467,-122.714431,43
San Francisco,A99,normal,California,A99,0,0,37.77493,-122.419416,58
Santa Paula,A60,normal,California,A60,0,0,34.354166,-119.059271,37
Santa Rosa,A70,normal,California,A70,0,0,38.440467,-122.714431,69
Apple Valley,A72,normal,California,A72,0,0,34.500831,-117.185876,22
Santa Rosa,A96,normal,California,A96,0,0,38.440467,-122.714431,31
Palo Cedro,A84,normal,California,A84,0,0,40.563763,-122.238892,55
Antelope,A85,normal,California,A85,0,0,38.716687,-121.364422,17
Santa Rosa,A26,normal,California,A26,0,0,38.440467,-122.714431,42
Ojai,A91,normal,California,A91,0,0,34.44805,-119.242889,54
Arbuckle,A1,normal,California,A1,0,0,39.017396,-122.057748,60
Palo Alto,A10,normal,California,A10,0,0,37.441883,-122.143019,37
Willits,A45,normal,California,A45,0,0,39.409608,-123.355566,60
Stockton,A59,normal,California,A59,0,0,37.957702,-121.29078,48
Palo Cedro,A84,normal,California,A84,0,0,40.563763,-122.238892,47
San Francisco,A91,normal,California,A91,0,0,37.77493,-122.419416,75
Willits,A7,normal,California,A7,0,0,39.409608,-123.355566,44
Antelope,A21,lane departure,California,A21,1,0,38.716687,-121.364422,68
Modesto,A16,normal,California,A16,0,0,37.639097,-120.996878,31
Arbuckle,A20,normal,California,A20,0,0,39.017396,-122.057748,41
San Diego,A82,normal,California,A82,0,0,32.715329,-117.157255,41
Lodi,A36,normal,California,A36,0,0,38.130197,-121.272447,34
Ukiah,A45,normal,California,A45,0,0,39.150171,-123.207783,60
Antelope,A36,normal,California,A36,0,0,38.716687,-121.364422,62
Ojai,A26,normal,California,A26,0,1,34.44805,-119.242889,0
Aptos,A16,normal,California,A16,0,1,36.977173,-121.899402,0
Santa Rosa,A3,normal,California,A3,0,1,38.440467,-122.714431,0
San Pablo,A50,normal,California,A50,0,1,37.962146,-122.345526,0
Santa Rosa,A1,normal,California,A1,0,0,38.440467,-122.714431,16
Antelope,A43,normal,California,A43,0,0,38.716687,-121.364422,32
Santa Rosa,A76,normal,California,A76,0,0,38.440467,-122.714431,31
Palo Cedro,A7,normal,California,A7,0,0,40.563763,-122.238892,70
Lodi,A24,normal,California,A24,0,0,38.130197,-121.272447,16
Palo Cedro,A30,normal,California,A30,0,1,40.563763,-122.238892,0
Irvine,A17,normal,California,A17,0,0,33.683947,-117.794694,17
Redding,A57,normal,California,A57,0,0,40.58654,-122.391675,36
Knightsen,A20,overspeed,California,A20,1,0,37.968812,-121.668008,91
San Dimas,A74,normal,California,A74,0,0,34.106676,-117.806726,56
Willits,A11,overspeed,California,A11,1,0,39.409608,-123.355566,89
Santa Rosa,A93,normal,California,A93,0,1,38.440467,-122.714431,0
Ojai,A18,normal,California,A18,0,0,34.44805,-119.242889,23
Ukiah,A49,normal,California,A49,0,0,39.150171,-123.207783,71
La Palma,A14,normal,California,A14,0,0,33.846404,-118.046731,18
Antelope,A12,normal,California,A12,0,0,38.716687,-121.364422,50
Santa Rosa,A28,normal,California,A28,0,0,38.440467,-122.714431,54
Irvine,A94,normal,California,A94,0,1,33.683947,-117.794694,0
San Pablo,A12,normal,California,A12,0,0,37.962146,-122.345526,33
San Fernando,A71,normal,California,A71,0,0,36.471865,-6.196595,27
Gilroy,A5,normal,California,A5,0,0,37.005782,-121.568275,54
San Quentin,A60,normal,California,A60,0,0,37.941325,-122.484704,42
Apple Valley,A56,normal,California,A56,0,0,34.500831,-117.185876,45
Oceano,A1,normal,California,A1,0,0,35.098865,-120.612393,56
Santa Rosa,A45,normal,California,A45,0,1,38.440467,-122.714431,0
Irvine,A67,normal,California,A67,0,0,33.683947,-117.794694,71
